       40       2.2   14.3718   3.99415 
       41       2.2   14.8287   4.04281 
       42       2.2   15.2846   4.09244 
       43       2.2   15.7398   4.14292 
       44       2.2   16.1941   4.19417 
       45       2.2   16.6478   4.24612 
       46       2.2   17.1008   4.29871 
       47       2.2   17.5533   4.35186 
       48       2.2   18.0052   4.40554 
       49       2.2   18.4567    4.4597 
       50       2.2   18.9077   4.51429 
       51       2.2   19.3584   4.56929 
       52       2.2   19.8087   4.62466 
       53       2.2   20.2586   4.68038 
       54       2.2   20.7083   4.73641 
       55       2.2   21.1576   4.79273 
       56       2.2   21.6067   4.84933 
       57       2.2   22.0555   4.90619 
       58       2.2   22.5041   4.96328 
       59       2.2   22.9525   5.02059 
       60       2.2   23.4007   5.07811 
       61       2.2   23.8487   5.13583 
       62       2.2   24.2965   5.19372 
       63       2.2   24.7441   5.25179 
       64       2.2   25.1916   5.31002 
       65       2.2    25.639    5.3684 
       22       2.4   5.28607   3.97524 
       23       2.4   6.01511   3.75143 
       24       2.4    6.6208   3.65099 
       25       2.4   7.17771   3.59932 
       26       2.4   7.70752   3.57477 
       27       2.4   8.21993   3.56762 
       28       2.4   8.72021   3.57259 
       29       2.4   9.21159   3.58649 
       30       2.4   9.69615   3.60721 
       31       2.4   10.1753    3.6333 
       32       2.4   10.6502   3.66371 
       33       2.4   11.1216   3.69768 
       34       2.4   11.5899   3.73459 
       35       2.4   12.0558     3.774 
       36       2.4   12.5196   3.81554 
       37       2.4   12.9816   3.85891 
       38       2.4   13.4419   3.90386 
       39       2.4   13.9009   3.95021 
       40       2.4   14.3587   3.99778 
       41       2.4   14.8154   4.04643 
       42       2.4   15.2711   4.09605 
       43       2.4    15.726   4.14654 
       44       2.4   16.1801   4.19779 
       45       2.4   16.6335   4.24975 
       46       2.4   17.0863   4.30234 
       47       2.4   17.5385   4.35551 
       48       2.4   17.9902    4.4092 
       49       2.4   18.4415   4.46338 
       50       2.4   18.8922   4.51799 
       51       2.4   19.3426   4.57301 
       52       2.4   19.7927    4.6284 
       53       2.4   20.2424   4.68413 
       54       2.4   20.6917   4.74018 
       55       2.4   21.1408   4.79653 
       56       2.4   21.5896   4.85315 
       57       2.4   22.0382   4.91003 
       58       2.4   22.4865   4.96715 
       59       2.4   22.9347   5.02448 
       60       2.4   23.3826   5.08203 
       61       2.4   23.8303   5.13977 
       62       2.4   24.2779    5.1977 
       63       2.4   24.7253   5.25579 
       64       2.4   25.1725   5.31405 
       65       2.4   25.6196   5.37246 
       22       2.6   5.26309   3.99259 
       23       2.6   5.99942   3.76124 
       24       2.6   6.60708   3.65856 
       25       2.6   7.16486   3.60577 
       26       2.6    7.6951   3.58053 
       27       2.6   8.20771   3.57292 
       28       2.6   8.70807   3.57757 
       29       2.6   9.19943   3.59123 
       30       2.6   9.68392   3.61176 
       31       2.6    10.163   3.63771 
       32       2.6   10.6377   3.66801 
       33       2.6   11.1089   3.70188 
       34       2.6   11.5771   3.73873 
       35       2.6   12.0428   3.77809 
       36       2.6   12.5064   3.81958 
       37       2.6   12.9681   3.86291 
       38       2.6   13.4282   3.90785 
       39       2.6    13.887   3.95417 
       40       2.6   14.3445   4.00173 
       41       2.6   14.8009   4.05038 
       42       2.6   15.2564       4.1 
       43       2.6    15.711   4.15048 
       44       2.6   16.1649   4.20174 
       45       2.6    16.618   4.25371 
       46       2.6   17.0706   4.30631 
       47       2.6   17.5225   4.35949 
       48       2.6   17.9739    4.4132 
       49       2.6   18.4249   4.46738 
       50       2.6   18.8754   4.52201 
       51       2.6   19.3255   4.57705 
       52       2.6   19.7753   4.63246 
       53       2.6   20.2247   4.68822 
       54       2.6   20.6738   4.74429 
       55       2.6   21.1226   4.80066 
       56       2.6   21.5711   4.85731 
       57       2.6   22.0194   4.91421 
       58       2.6   22.4674   4.97136 
       59       2.6   22.9153   5.02872 
       60       2.6   23.3629    5.0863 
       61       2.6   23.8104   5.14407 
       62       2.6   24.2576   5.20202 
       63       2.6   24.7047   5.26015 
       64       2.6   25.1517   5.31844 
       65       2.6   25.5985   5.37688 
       22       2.8   5.23754   4.01207 
       23       2.8   5.98232   3.77199 
       24       2.8   6.59219   3.66682 
       25       2.8   7.15094   3.61279 
       26       2.8   7.68165    3.5868 
       27       2.8   8.19449   3.57868 
       28       2.8   8.69493   3.58297 
       29       2.8   9.18628   3.59636 
       30       2.8   9.67069    3.6167 
       31       2.8   10.1496   3.64249 
       32       2.8   10.6242   3.67267 
       33       2.8   11.0952   3.70645 
       34       2.8   11.5632   3.74322 
