# OSCAR 2020 LaBr; 16.3 cm distance
# Response functions from article arXiv:2008.06240v2 | Response functions simulated by GEANT4 (Fabio and Gry, August 2020) || FWHM rel. and Eff Normalized to 1 at 1.33 MeV.
# Next: Numer of Lines
997
# Eg              FWHM_rel      Eff_tot             FE            SE            DE            c511
1.8000e+03	9.1445e-01	9.7003e-01	1.4025e+05	5.1185e+03	1.4605e+03	3.7010e+03
1.8100e+03	9.1308e-01	9.6744e-01	1.3903e+05	5.1935e+03	1.4410e+03	3.7105e+03
1.8200e+03	9.1173e-01	9.6828e-01	1.3948e+05	5.1535e+03	1.4250e+03	3.8625e+03
1.8300e+03	9.1039e-01	9.6796e-01	1.3924e+05	5.4465e+03	1.4505e+03	3.9125e+03
1.8400e+03	9.0906e-01	9.6864e-01	1.3916e+05	5.6135e+03	1.4250e+03	3.9175e+03
1.8500e+03	9.0774e-01	9.6753e-01	1.3952e+05	5.7250e+03	1.5340e+03	3.9340e+03
1.8600e+03	9.0644e-01	9.6716e-01	1.3916e+05	5.8300e+03	1.4835e+03	4.1650e+03
1.8700e+03	9.0515e-01	9.6607e-01	1.3982e+05	5.8890e+03	1.4580e+03	4.2115e+03
1.8800e+03	9.0388e-01	9.6560e-01	1.3900e+05	5.9785e+03	1.5365e+03	4.2265e+03
1.8900e+03	9.0261e-01	9.6395e-01	1.4007e+05	6.0965e+03	1.4930e+03	4.3015e+03
1.9000e+03	9.0136e-01	9.6530e-01	1.3922e+05	6.1725e+03	1.5180e+03	4.3935e+03
1.9100e+03	9.0012e-01	9.6466e-01	1.3870e+05	6.3385e+03	1.6075e+03	4.5655e+03
1.9200e+03	8.9890e-01	9.6614e-01	1.3990e+05	6.6180e+03	1.5080e+03	4.6320e+03
1.9300e+03	8.9768e-01	9.6459e-01	1.3942e+05	6.5795e+03	1.5935e+03	4.6350e+03
1.9400e+03	8.9648e-01	9.6677e-01	1.3968e+05	6.7650e+03	1.6635e+03	4.5395e+03
1.9500e+03	8.9529e-01	9.6452e-01	1.3896e+05	6.8515e+03	1.6370e+03	4.9035e+03
1.9600e+03	8.9411e-01	9.6436e-01	1.3914e+05	6.7585e+03	1.5020e+03	4.7925e+03
1.9700e+03	8.9294e-01	9.6324e-01	1.3898e+05	7.0525e+03	1.6070e+03	4.8425e+03
1.9800e+03	8.9178e-01	9.6435e-01	1.3876e+05	7.0105e+03	1.7270e+03	4.9385e+03
1.9900e+03	8.9063e-01	9.6230e-01	1.3881e+05	7.2120e+03	1.5745e+03	5.0750e+03
2.0000e+03	8.8949e-01	9.6216e-01	1.3888e+05	7.4095e+03	1.7690e+03	5.2270e+03
2.0100e+03	8.8837e-01	9.6442e-01	1.3862e+05	7.5285e+03	1.7645e+03	5.2920e+03
2.0200e+03	8.8725e-01	9.6243e-01	1.3939e+05	7.7955e+03	1.6650e+03	5.3210e+03
2.0300e+03	8.8615e-01	9.6257e-01	1.3872e+05	7.8810e+03	1.7510e+03	5.3175e+03
2.0400e+03	8.8505e-01	9.6244e-01	1.3905e+05	7.6790e+03	1.8815e+03	5.3895e+03
2.0500e+03	8.8396e-01	9.6123e-01	1.3884e+05	8.0605e+03	1.6735e+03	5.3600e+03
2.0600e+03	8.8289e-01	9.6155e-01	1.3950e+05	8.2080e+03	1.7975e+03	5.4900e+03
2.0700e+03	8.8182e-01	9.6126e-01	1.3889e+05	8.2040e+03	1.7535e+03	5.7055e+03
2.0800e+03	8.8077e-01	9.6177e-01	1.3908e+05	8.2625e+03	1.8485e+03	5.6305e+03
2.0900e+03	8.7972e-01	9.6067e-01	1.3878e+05	8.5970e+03	1.8355e+03	5.8410e+03
2.1000e+03	8.7868e-01	9.6018e-01	1.3862e+05	8.6345e+03	1.8175e+03	6.0260e+03
2.1100e+03	8.7765e-01	9.5991e-01	1.3882e+05	8.9475e+03	1.8510e+03	6.1950e+03
2.1200e+03	8.7663e-01	9.5914e-01	1.3949e+05	9.0670e+03	1.8445e+03	6.0330e+03
2.1300e+03	8.7562e-01	9.6008e-01	1.3915e+05	9.0310e+03	1.9725e+03	6.2640e+03
2.1400e+03	8.7462e-01	9.5819e-01	1.3879e+05	9.1080e+03	1.9200e+03	6.2575e+03
2.1500e+03	8.7363e-01	9.5908e-01	1.3855e+05	9.3405e+03	1.8920e+03	6.3475e+03
2.1600e+03	8.7264e-01	9.6025e-01	1.3890e+05	9.3805e+03	1.9655e+03	6.4765e+03
2.1700e+03	8.7167e-01	9.5902e-01	1.3859e+05	9.6560e+03	2.0480e+03	6.6145e+03
2.1800e+03	8.7070e-01	9.5753e-01	1.3807e+05	9.7130e+03	1.9965e+03	6.6815e+03
2.1900e+03	8.6974e-01	9.5668e-01	1.3843e+05	9.8025e+03	1.9860e+03	6.6120e+03
2.2000e+03	8.6879e-01	9.5863e-01	1.3847e+05	9.8100e+03	2.0650e+03	6.8850e+03
2.2100e+03	8.6784e-01	9.5632e-01	1.3825e+05	1.0070e+04	1.9965e+03	6.7310e+03
2.2200e+03	8.6691e-01	9.5855e-01	1.3861e+05	1.0283e+04	2.0325e+03	7.1125e+03
2.2300e+03	8.6598e-01	9.5885e-01	1.3862e+05	1.0220e+04	2.0565e+03	7.0165e+03
2.2400e+03	8.6506e-01	9.5777e-01	1.3838e+05	1.0617e+04	2.1010e+03	7.2940e+03
2.2500e+03	8.6415e-01	9.5833e-01	1.3869e+05	1.0488e+04	2.0640e+03	7.2070e+03
2.2600e+03	8.6324e-01	9.5739e-01	1.3915e+05	1.0634e+04	2.1860e+03	7.3875e+03
2.2700e+03	8.6235e-01	9.5785e-01	1.3846e+05	1.1022e+04	2.2250e+03	7.3580e+03
2.2800e+03	8.6146e-01	9.5693e-01	1.3802e+05	1.1096e+04	2.1560e+03	7.5855e+03
2.2900e+03	8.6057e-01	9.5640e-01	1.3816e+05	1.1198e+04	2.2470e+03	7.7525e+03
2.3000e+03	8.5970e-01	9.5618e-01	1.3808e+05	1.1472e+04	2.1185e+03	7.7360e+03
2.3100e+03	8.5883e-01	9.5850e-01	1.3871e+05	1.1470e+04	2.2220e+03	7.9355e+03
2.3200e+03	8.5797e-01	9.5752e-01	1.3809e+05	1.1741e+04	2.2750e+03	8.0035e+03
2.3300e+03	8.5712e-01	9.5824e-01	1.3865e+05	1.1684e+04	2.1970e+03	8.0160e+03
2.3400e+03	8.5627e-01	9.5515e-01	1.3792e+05	1.1855e+04	2.2740e+03	8.0665e+03
2.3500e+03	8.5543e-01	9.5687e-01	1.3875e+05	1.2088e+04	2.2460e+03	8.1685e+03
2.3600e+03	8.5459e-01	9.5738e-01	1.3824e+05	1.2267e+04	2.2775e+03	8.1510e+03
2.3700e+03	8.5377e-01	9.5821e-01	1.3772e+05	1.2447e+04	2.3990e+03	8.5490e+03
2.3800e+03	8.5294e-01	9.5624e-01	1.3874e+05	1.2347e+04	2.3280e+03	8.3385e+03
2.3900e+03	8.5213e-01	9.5516e-01	1.3757e+05	1.2616e+04	2.3760e+03	8.6455e+03
2.4000e+03	8.5132e-01	9.5840e-01	1.3853e+05	1.2802e+04	2.4890e+03	8.7535e+03
2.4100e+03	8.5052e-01	9.5713e-01	1.3826e+05	1.2934e+04	2.4925e+03	8.9000e+03
2.4200e+03	8.4972e-01	9.5601e-01	1.3798e+05	1.2938e+04	2.4340e+03	8.8265e+03
2.4300e+03	8.4893e-01	9.5539e-01	1.3824e+05	1.3256e+04	2.4070e+03	9.0460e+03
2.4400e+03	8.4815e-01	9.5685e-01	1.3820e+05	1.3388e+04	2.4895e+03	9.0535e+03
