!FILE=Disk
!KIND=Spectrum
!LABORATORY=Oslo Cyclotron Laboratory (OCL)
!EXPERIMENT=mama
!COMMENT=Range curve for alp on silicon                              
!TIME=DATE:Wed Jun 25 14:14:13 2003
!CALIBRATION EkeV=3, 0.000000E+00, 0.400000E+02, 0.000000E+00
!PRECISION=16
!DIMENSION=1,0:2047
!CHANNEL=(0:2047)
     1658.31    1660.11    1661.92    1663.72    1665.53    1667.34    1669.15
     1670.96    1672.77    1674.59    1676.40    1678.21    1680.03    1681.85
     1683.66    1685.48    1687.30    1689.12    1690.94    1692.76    1694.59
     1696.41    1698.23    1700.06    1701.89    1703.71    1705.54    1707.37
     1709.20    1711.03    1712.86    1714.70    1716.53    1718.37    1720.20
     1722.04    1723.88    1725.72    1727.55    1729.39    1731.24    1733.08
     1734.92    1736.77    1738.61    1740.46    1742.30    1744.15    1746.00
     1747.85    1749.70    1751.55    1753.40    1755.26    1757.11    1758.97
     1760.82    1762.68    1764.54    1766.40    1768.26    1770.12    1771.98
     1773.84    1775.70    1777.57    1779.43    1781.30    1783.17    1785.03
     1786.90    1788.77    1790.64    1792.52    1794.39    1796.26    1798.14
     1800.01    1801.89    1803.77    1805.64    1807.52    1809.40    1811.28
     1813.17    1815.05    1816.93    1818.82    1820.70    1822.59    1824.48
     1826.36    1828.25    1830.14    1832.04    1833.93    1835.82    1837.71
     1839.61    1841.50    1843.40    1845.30    1847.20    1849.10    1851.00
     1852.90    1854.80    1856.70    1858.61    1860.51    1862.42    1864.32
     1866.23    1868.14    1870.05    1871.96    1873.87    1875.78    1877.70
     1879.61    1881.53    1883.44    1885.36    1887.28    1889.19    1891.11
     1893.03    1894.96    1896.88    1898.80    1900.73    1902.65    1904.58
     1906.50    1908.43    1910.36    1912.29    1914.22    1916.15    1918.08
     1920.02    1921.95    1923.89    1925.82    1927.76    1929.70    1931.64
     1933.58    1935.52    1937.46    1939.40    1941.35    1943.29    1945.23
     1947.18    1949.13    1951.08    1953.02    1954.97    1956.93    1958.88
     1960.83    1962.78    1964.74    1966.69    1968.65    1970.61    1972.56
     1974.52    1976.48    1978.44    1980.41    1982.37    1984.33    1986.30
     1988.26    1990.23    1992.20    1994.16    1996.13    1998.10    2000.07
     2002.04    2004.02    2005.99    2007.97    2009.94    2011.92    2013.90
     2015.87    2017.85    2019.83    2021.81    2023.79    2025.78    2027.76
     2029.75    2031.73    2033.72    2035.70    2037.69    2039.68    2041.67
     2043.66    2045.66    2047.65    2049.64    2051.64    2053.63    2055.63
     2057.63    2059.62    2061.62    2063.62    2065.62    2067.63    2069.63
     2071.63    2073.64    2075.64    2077.65    2079.66    2081.67    2083.68
     2085.69    2087.70    2089.71    2091.72    2093.74    2095.75    2097.77
     2099.78    2101.80    2103.82    2105.84    2107.86    2109.88    2111.90
     2113.92    2115.95    2117.97    2120.00    2122.02    2124.05    2126.08
     2128.11    2130.14    2132.17    2134.20    2136.24    2138.27    2140.30
     2142.34    2144.38    2146.41    2148.45    2150.49    2152.53    2154.57
     2156.62    2158.66    2160.70    2162.75    2164.79    2166.84    2168.89
     2170.94    2172.98    2175.04    2177.09    2179.14    2181.19    2183.25
     2185.30    2187.36    2189.41    2191.47    2193.53    2195.59    2197.65
     2199.71    2201.77    2203.83    2205.90    2207.96    2210.03    2212.10
     2214.16    2216.23    2218.30    2220.37    2222.44    2224.51    2226.59
     2228.66    2230.74    2232.81    2234.89    2236.97    2239.04    2241.12
     2243.20    2245.28    2247.37    2249.45    2251.53    2253.62    2255.70
     2257.79    2259.88    2261.97    2264.06    2266.15    2268.24    2270.33
     2272.42    2274.52    2276.61    2278.71    2280.80    2282.90    2285.00
     2287.10    2289.20    2291.30    2293.40    2295.50    2297.61    2299.71
     2301.82    2303.93    2306.03    2308.14    2310.25    2312.36    2314.47
     2316.58    2318.70    2320.81    2322.93    2325.04    2327.16    2329.27
     2331.39    2333.51    2335.63    2337.75    2339.88    2342.00    2344.12
     2346.25    2348.37    2350.50    2352.63    2354.75    2356.88    2359.01
     2361.15    2363.28    2365.41    2367.54    2369.68    2371.81    2373.95
     2376.09    2378.23    2380.36    2382.50    2384.65    2386.79    2388.93
     2391.07    2393.22    2395.36    2397.51    2399.66    2401.81    2403.95
     2406.10    2408.26    2410.41    2412.56    2414.71    2416.87    2419.02
     2421.18    2423.34    2425.50    2427.65    2429.81    2431.98    2434.14
     2436.30    2438.46    2440.63    2442.79    2444.96    2447.13    2449.29
     2451.46    2453.63    2455.80    2457.98
!IDEND=

