 159  64  95     451.36     0.35
 159  66  93     308.66     3.02
 159  68  91     125.50    86.37
 159  70  89     322.04   104.90
 159  72  87     311.00   192.58
 160  61  99     372.50   520.47
 160  63  97     433.33   149.02
 160  65  95     419.72     0.49
 160  67  93     289.99    25.31
 160  69  91     249.73    83.73
 160  71  89     193.11   125.93
 160  73  87     320.50   312.98
 161  62  99     432.50   412.91
 161  64  97     456.67     1.93
 161  66  95     378.16     1.08
 161  68  93     246.59    63.36
 161  70  91     227.00   178.56
 161  72  89     196.62    56.25
 161  74  87     253.00   434.13
 162  61 101     433.50   715.10
 162  63  99     435.50   328.26
 162  65  97     397.98     2.14
 162  67  95     342.56     2.41
 162  69  93     307.64    71.51
 162  71  91     341.00   205.40
 162  73  89     225.95    81.27
 163  62 101     456.50   615.13
 163  64  99     441.66   200.51
 163  66  97     361.15     0.10
 163  68  95     338.16    25.53
 163  70  93     270.50   185.15
 163  72  91     339.88   100.02
 163  74  89     311.50   193.06
 164  63 101     456.00   520.47
 164  65  99     539.41    98.02
 164  67  97     330.80     1.65
 164  69  95     249.27    45.13
 164  71  93     345.45   203.15
 164  73  91     259.55   124.71
 164  75  89     361.50   312.98
 165  64 101     401.00   411.19
 165  66  99     584.81     0.22
 165  68  97     312.47     1.58
 165  70  95     274.50   125.55
 165  72  93     283.50   203.87
 165  74  91     183.50    56.29
 165  76  89     229.50   434.58
 166  63 103     382.00   715.10
 166  65 101     435.00   243.58
 166  67  99     567.35     2.75
 166  69  97     294.15     3.23
 166  71  95     139.30   135.70
 166  73  93     305.00   269.48
 166  75  91     200.50   101.61
 167  64 103     475.00   582.72
 167  66 101     370.19   149.00
 167  68  99     458.68     0.98
 167  70  97     305.09    51.62
 167  72  95     257.00   238.05
 167  74  93     376.00    99.55
 167  76  91     329.50   193.06
 168  65 103     466.00   422.62
 168  67 101     435.52    10.61
 168  69  99     440.55     1.41
 168  71  97     298.33    81.94
 168  73  95     368.50   341.19
 168  75  93     351.00   143.47
 168  77  91     412.00   217.41
 169  66 103     472.00   290.60
 169  68 101     472.61     0.81
 169  70  99     395.58     3.91
 169  72  97     298.00   192.40
 169  74  95     271.50   272.72
